match id,entity,subj,count,positive,negative,neutral,positive_
473590,Mats Khlert,Mats Koehlert,1,3.0,0,1,0
473590,Mesmo,Mees Hilgers,1,1.0,1,0,0
473590,Misidjan,Virgil Misidjan,1,1.0,1,0,0
473590,Misidjan     ,Virgil Misidjan,1,1.0,1,0,0
473590,half,Michal Sadilek,1,1.0,1,0,0
473590,no Willem II,Willem II,1,1.0,1,0,0
473590,spe,Casper Staring,1,1.0,1,0,0
473612,Jordy,Jordy Bruijn,1,5.0,0,0,1
473612,Feyenoord voor altijd,Feyenoord,1,3.0,0,1,0
473612,Giornalista,Jens Toornstra,1,3.0,0,1,0
473612,GoFeyenoordCity,Feyenoord,1,5.0,0,0,1
473612,Iran,Ivan Marquez,1,5.0,0,0,1
473612,IvaanMaarqueez,Ivan Marquez,1,1.0,1,0,0
473612,Jens Toornstra,Jens Toornstra,1,5.0,0,0,1
473612,Jesse,Jens Toornstra,1,5.0,0,0,1
473612,Jessie,Cyriel Dessers,1,3.0,0,1,0
473612,Jornada,Jordy Bruijn,1,1.0,1,0,0
473612,Feyenoord fan,Feyenoord,1,5.0,0,0,1
473612,Judith,Rodrigo Guth,1,5.0,0,0,1
473612,Justin Bijlow,Justin Bijlow,1,4.0,0,1,0
473612,Kkc,Orkun Kokcu,1,3.0,0,1,0
473612,Kkc 8,Orkun Kokcu,1,3.0,0,1,0
473612,Maargo,Marcos Senesi,1,3.0,0,1,0
473612,MalagaCF,Tyrell Malacia,1,1.0,1,0,0
473612,Mario Been,Marcos Senesi,1,1.0,1,0,0
473612,Mark van Rijswijk,Bart van Rooij,1,1.0,1,0,0
473612,Feyenoord vak,Feyenoord,1,1.0,1,0,0
473612,Feyenoord comeou,Feyenoord,1,1.0,1,0,0
473590,willem II,Willem II,1,3.0,0,1,0
473612,Een half,Cas Odenthal,1,1.0,1,0,0
473612,Alkmaar city,Ali Akman,1,2.0,0,1,0
473612,Batman,Bart van Rooij,1,3.0,0,1,0
473612,Berlijn,Jordy Bruijn,1,4.0,0,1,0
473612,Bijlow,Justin Bijlow,1,3.0,0,1,0
473612,Branderhorst,Mattijs Branderhorst,1,1.0,1,0,0
473612,Bryan Linssen,Bryan Linssen,1,1.0,1,0,0
473612,Cat,Cas Odenthal,1,5.0,0,0,1
473612,Clinics,Calvin Verdonk,1,3.0,0,1,0
473612,F. Feyenoord,Feyenoord,1,4.0,0,1,0
473612,Feyenoord 4,Feyenoord,1,1.0,1,0,0
473612,FT. Feyenoord,Feyenoord,1,5.0,0,0,1
473612,FT. Feyenoorder,Feyenoord,1,5.0,0,0,1
473612,Feyenoord   Duindorp,Feyenoord,1,3.0,0,1,0
473612,Feyenoord   SportcaféZuid,Feyenoord,1,5.0,0,0,1
473612,Feyenoord   Utrecht,Feyenoord,1,5.0,0,0,1
473612,Feyenoord   korfbal,Feyenoord,1,1.0,1,0,0
473612,Feyenoord   voetbal data,Feyenoord,1,4.0,0,1,0
473612,Feyenoord   voorzitter BSBV   ,Feyenoord,1,2.0,0,1,0
473590,Friends,Fred Grim,1,3.0,0,1,0
473590,Fred,Fred Grim,1,3.0,0,1,0
473579,Stevens de baas,Sonny Stevens,1,4.0,0,1,0
473590,FCT,FC Twente,1,2.0,0,1,0
473582,FT Heerenveen,SC Heerenveen,1,1.0,1,0,0
473582,Friezen,Siemen Voet,1,1.0,1,0,0
473582,Geraldine Kemper,Gervane Kastaneer,1,1.0,1,0,0
473582,Gerv,Gervane Kastaneer,1,1.0,1,0,0
473582,Gvd Musaba,Anthony Musaba,1,1.0,1,0,0
473582,Henk,Henk Veerman,1,1.0,1,0,0
473582,Henkie,Henk Veerman,1,1.0,1,0,0
473582,Huiberts,Dean Huiberts,1,3.0,0,1,0
473582,Hup Kastaneer,Gervane Kastaneer,1,1.0,1,0,0
473582,Janssen,Johnny Jansen,1,1.0,1,0,0
473582,Joey Veerman,Henk Veerman,1,1.0,1,0,0
473582,Johnny Johnny,Johnny Jansen,1,1.0,1,0,0
473582,Johnny out,Johnny Jansen,1,5.0,0,0,1
473582,Karin,Rami Kaib,1,5.0,0,0,1
473582,Kom op Heerenveen,SC Heerenveen,1,1.0,1,0,0
473582,Kostaaaaaaas,Kostas Lamprou,1,1.0,1,0,0
473582,Leeds,Mees de Wit,1,1.0,1,0,0
473582,Lekker Gervane,Gervane Kastaneer,1,4.0,0,1,0
473582,Liga,Elikia Mbinga,1,3.0,0,1,0
473582,Erwin,Erwin Mulder,1,1.0,1,0,0
473582,Eric Slikker,Nick Bakker,1,1.0,1,0,0
473582,Duits,Dean Huiberts,1,3.0,0,1,0
473579,vo. SCCambuurLwd,Cambuur,1,2.0,0,1,0
473579,Tamas,Tamas Kiss,1,3.0,0,1,0
473579,Vier,Pieter Bos,1,5.0,0,0,1
473579,cambuur,Cambuur,1,5.0,0,0,1
473579,cambuur I love it.,Cambuur,1,4.0,0,1,0
473579,doke,Doke Schmidt,1,4.0,0,1,0
473579,ee,Peer Koopmeiners,1,1.0,1,0,0
473579,half uur,Cambuur,1,1.0,1,0,0
473579,time de Alkmaar,AZ Alkmaar,1,5.0,0,0,1
473579,zeven,Sonny Stevens,1,5.0,0,0,1
473582,Dean Huiberts,Dean Huiberts,1,1.0,1,0,0
473582,Al.,Rami Al Hajj,1,1.0,1,0,0
473582,Alex,Rami Al Hajj,1,4.0,0,1,0
473582,Anthony Musaba,Anthony Musaba,1,5.0,0,0,1
473582,Barça,Bram van Polen,1,1.0,1,0,0
473582,Belgian,Eliano Reijnders,1,1.0,1,0,0
473582,Bram van Po.,Bram van Polen,1,1.0,1,0,0
473582,Complimen,Pelle Clement,1,1.0,1,0,0
473582,Daishawn Redan,Daishawn Redan,1,1.0,1,0,0
473582,LucasWoudenberg,Lucas Woudenberg,1,3.0,0,1,0
473582,Madsen,Nicolas Madsen,1,3.0,0,1,0
473582,Maikel,Maikel van der Werff,1,1.0,1,0,0
473582,zwolse,PEC Zwolle,1,1.0,1,0,0
473582,Zwollenaar,PEC Zwolle,1,1.0,1,0,0
473582,afjakkeren,Nick Bakker,1,1.0,1,0,0
473582,dresevic ga,Ibrahim Dresevic,1,3.0,0,1,0
473582,e,Mees de Wit,1,1.0,1,0,0
473582,jansen,Johnny Jansen,1,1.0,1,0,0
473582,pec zwolle,PEC Zwolle,1,1.0,1,0,0
473582,tien,Siemen Voet,1,3.0,0,1,0
473582,vierde,Xavier Mous,1,1.0,1,0,0
473590,Breda,Fred Grim,1,1.0,1,0,0
473582,Wieke,Mike Hauptmeijer,1,3.0,0,1,0
473590,Corn,Jorn Brondeel,1,1.0,1,0,0
473590,Corona,Jorn Brondeel,1,1.0,1,0,0
473590,De Lange,Jeffrey De Lange,1,1.0,1,0,0
473590,DeLange,Jeffrey De Lange,1,1.0,1,0,0
473590,Dimitris Limnios,Dimitrios Limnios,1,5.0,0,0,1
473590,Ennio van der Gouw,Ennio van der Gouw,1,1.0,1,0,0
473590,FC Twente and Arsenal,FC Twente,1,1.0,1,0,0
473590,FCGB,FC Twente,1,5.0,0,0,1
473582,Woudenb,Lucas Woudenberg,1,1.0,1,0,0
473582,Wermeskerken,Sai van Wermeskerken,1,1.0,1,0,0
473582,Milanista,Milan van Ewijk,1,2.0,0,1,0
473582,STC,SC Heerenveen,1,1.0,1,0,0
473582,Misere,Mike Hauptmeijer,1,1.0,1,0,0
473582,NEC,PEC Zwolle,1,1.0,1,0,0
473582,Nick Bakker,Nick Bakker,1,1.0,1,0,0
473582,PEC IS,PEC Zwolle,1,1.0,1,0,0
473582,PEC fit Heerenveen,SC Heerenveen,1,1.0,1,0,0
473582,Pelle Clement,Pelle Clement,1,1.0,1,0,0
473582,Quelle,Pelle Clement,1,5.0,0,0,1
473582,Riemer,Siemen Voet,1,3.0,0,1,0
473582,Sahil,Sai van Wermeskerken,1,5.0,0,0,1
473582,Vorige,Siemen Voet,1,3.0,0,1,0
473582,Schreuder,Dick Schreuder,1,1.0,1,0,0
473582,Siem,Siem de Jong,1,2.0,0,1,0
473582,Siem de jong,Siem de Jong,1,1.0,1,0,0
473582,Stadion,Sai van Wermeskerken,1,5.0,0,0,1
473582,Stevanovic,Filip Stevanovic,1,1.0,1,0,0
473582,Strieder,Dick Schreuder,1,1.0,1,0,0
473582,Sv,Sven van Beek,1,5.0,0,0,1
473582,The Voice Of Heerenveen,SC Heerenveen,1,3.0,0,1,0
473638,on FC Utrecht,FC Utrecht,1,5.0,0,0,1
